codigo,exist_edu,exist_cult,exist_patr,exist_saude,exist_assist,exist_seg_al,exist_dir_mulh,exist_cri_adol,atv_edu,atv_cult,atv_patri,atv_saude,atv_assist,atv_seg_al,atv_dir_mulh,atv_cri_adol,delib_edu,delib_cult,delib_pres_patri,delib_saude,delib_seg_al,delib_cri_adol,consult_sau,consult_seg_al,consult_cri_adol,consult_educ,consult_cult,consult_patri,norm_edu,norm_cult,norm_patri,norm_sau,norm_seg_ali,norm_cri_adol,fisc_edu,fisc_cult,fisc_patri,fisc_sau,fisc_seg_ali,fisc_cri_adol,d_atv_edu,d_atv_cult,d_atv_patri,d_atv_saude,d_atv_assist,d_atv_seg_al,d_atv_dir_mulh,d_atv_cri_adol,soma_exist_cons,soma_atv_cons,soma_delib_cons,soma_consult_cons,soma_norm_cons,soma_fisc_cons,eq1_exist,eq1_atv,eq1_delib,eq1_consult,eq1_norm,eq1_fisc,grau_part,municipio,estado,_merge
3136959,1,0,0,1,1,0,0,1,2,0,0,12,17,0,0,10,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,1,3,3.5,3.5,3.5,3.5,1.8333334,3.5,3.3166666,Prefeitura Municipal de Juvenília - MG,MG,matched (3)
3137007,1,1,1,1,1,0,1,1,4,4,6,6,14,0,0,13,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,6,6,5,2,1,3,4.75,4.75,5.1666665,2.6666667,1.8333334,3.5,4.2416668,Prefeitura Municipal de Ladainha - MG,MG,matched (3)
3137106,1,1,1,1,1,0,1,1,2,4,4,12,15,0,0,8,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,6,6,5,4,3,2,4.75,4.75,5.1666665,4.3333335,3.5,2.6666667,4.5166664,Prefeitura Municipal de Lagamar - MG,MG,matched (3)
3137205,1,1,1,1,1,0,0,1,6,10,10,26,15,0,0,11,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,6,6,3,3,3,2,4.75,4.75,3.5,3.5,3.5,2.6666667,3.7083333,Prefeitura Municipal de Lagoa da Prata - MG,MG,matched (3)
3137304,1,1,1,1,1,0,0,1,1,6,6,12,7,0,0,4,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,6,6,3,3,2,3,4.75,4.75,3.5,3.5,2.6666667,3.5,3.7083333,Prefeitura Municipal de Lagoa dos Patos - MG,MG,matched (3)
3137403,1,0,1,1,1,1,0,1,6,0,3,7,10,0,0,20,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,5,5,5,4,3,4,4.125,4.125,5.1666665,4.3333335,3.5,4.3333335,4.5500002,Prefeitura Municipal de Lagoa Dourada - MG,MG,matched (3)
3137502,1,1,1,1,1,0,0,1,1,2,1,12,11,0,0,4,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,6,6,5,2,3,2,4.75,4.75,5.1666665,2.6666667,3.5,2.6666667,4.3333335,Prefeitura Municipal de Lagoa Formosa - MG,MG,matched (3)
3137536,1,1,1,1,1,1,0,1,2,0,4,12,15,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,5,4,5,5,3,3,4.125,3.5,5.1666665,5.1666665,3.5,3.5,4.4749999,Prefeitura Municipal de Lagoa Grande - MG,MG,matched (3)
3137601,1,1,1,1,1,0,1,1,10,12,12,13,9,0,2,10,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,7,7,5,3,4,3,5.375,5.375,5.1666665,3.5,4.3333335,3.5,4.7583332,Prefeitura Municipal de Lagoa Santa - MG,MG,matched (3)
3137700,1,1,0,1,1,0,0,1,12,8,0,12,12,0,0,12,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,5,5,4,1,0,1,4.125,4.125,4.3333335,1.8333334,1,1.8333334,3.3666668,Prefeitura Municipal de Lajinha - MG,MG,matched (3)
3137809,1,1,1,1,1,0,0,1,2,0,6,13,10,0,0,10,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,5,5,4,4,2,3,4.125,4.125,4.3333335,4.3333335,2.6666667,3.5,4.0083332,Prefeitura Municipal de Lambari - MG,MG,matched (3)
3137908,1,1,1,1,1,0,0,1,3,8,8,10,12,0,0,12,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,6,6,5,4,2,2,4.75,4.75,5.1666665,4.3333335,2.6666667,2.6666667,4.4250002,Prefeitura Municipal de Lamim - MG,MG,matched (3)
3138005,1,1,0,1,1,0,0,1,1,1,0,2,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,5,5,4,4,4,4,4.125,4.125,4.3333335,4.3333335,4.3333335,4.3333335,4.2833333,Prefeitura Municipal de Laranjal - MG,MG,matched (3)
3138104,1,1,1,1,1,0,0,1,4,9,9,14,12,0,0,12,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,6,6,3,3,1,5,4.75,4.75,3.5,3.5,1.8333334,5.1666665,3.8,Prefeitura Municipal de Lassance - MG,MG,matched (3)
3138203,1,1,1,1,1,1,1,1,12,3,6,18,15,1,5,12,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,8,8,5,4,3,3,6,6,5.1666665,4.3333335,3.5,3.5,4.9083333,Prefeitura Municipal de Lavras - MG,MG,matched (3)
3138302,1,0,1,1,1,0,0,1,2,0,4,12,12,0,0,7,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,5,5,4,2,2,2,4.125,4.125,4.3333335,2.6666667,2.6666667,2.6666667,3.7333333,Prefeitura Municipal de Leandro Ferreira - MG,MG,matched (3)
3138351,1,0,1,1,1,0,0,1,4,0,6,9,4,0,0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,5,5,3,2,2,3,4.125,4.125,3.5,2.6666667,2.6666667,3.5,3.4666667,Prefeitura Municipal de Leme do Prado - MG,MG,matched (3)
3138401,1,0,0,1,1,0,0,1,3,0,0,3,6,0,0,3,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Leopoldina - MG,MG,matched (3)
3138500,1,1,1,1,1,0,0,1,0,4,4,9,7,0,0,9,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,5,5,5,4,3,3,4.125,4.125,5.1666665,4.3333335,3.5,3.5,4.4583335,Prefeitura Municipal de Liberdade - MG,MG,matched (3)
3138609,1,0,1,1,1,1,0,1,8,0,6,12,10,0,0,7,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,5,5,5,1,2,3,4.125,4.125,5.1666665,1.8333334,2.6666667,3.5,4.0916667,Prefeitura Municipal de Lima Duarte - MG,MG,matched (3)
3138625,1,1,1,1,1,1,0,0,4,4,4,12,12,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,5,5,4,2,2,1,4.125,4.125,4.3333335,2.6666667,2.6666667,1.8333334,3.6416667,Prefeitura Municipal de Limeira do Oeste - MG,MG,matched (3)
3138658,1,0,1,1,1,0,0,1,0,0,6,15,10,0,0,9,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,4,4,4,0,0,1,3.5,3.5,4.3333335,1,1,1.8333334,3.125,Prefeitura Municipal de Lontra - MG,MG,matched (3)
3138674,1,1,0,1,1,1,0,0,6,3,0,14,9,3,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,5,5,3,2,1,2,4.125,4.125,3.5,2.6666667,1.8333334,2.6666667,3.2833333,Prefeitura Municipal de Luisburgo - MG,MG,matched (3)
3138682,1,0,0,1,1,0,0,1,2,0,0,11,15,0,0,9,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,Prefeitura Municipal de Luislândia - MG,MG,matched (3)
3138708,1,0,1,1,1,0,1,1,1,0,6,8,13,0,6,6,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,6,6,4,3,2,3,4.75,4.75,4.3333335,3.5,2.6666667,3.5,4.0666666,Prefeitura Municipal de Luminárias - MG,MG,matched (3)
3138807,1,1,1,1,1,0,0,1,6,6,6,6,12,0,0,12,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,6,6,3,3,1,1,4.75,4.75,3.5,3.5,1.8333334,1.8333334,3.4333334,Prefeitura Municipal de Luz - MG,MG,matched (3)
3138906,1,0,1,1,1,0,0,1,4,0,3,12,6,0,0,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,5,5,3,0,0,1,4.125,4.125,3.5,1,1,1.8333334,2.9166667,Prefeitura Municipal de Machacalis - MG,MG,matched (3)
3139003,0,1,0,1,1,0,0,1,0,6,0,12,14,0,0,15,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,4,4,2,3,2,2,3.5,3.5,2.6666667,3.5,2.6666667,2.6666667,2.9583335,Prefeitura Municipal de Machado - MG,MG,matched (3)
3139102,1,1,1,1,1,0,0,1,6,6,6,11,8,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,6,6,5,1,0,2,4.75,4.75,5.1666665,1.8333334,1,2.6666667,3.9666667,Prefeitura Municipal de Madre de Deus de Minas - MG,MG,matched (3)
3139201,1,1,1,1,1,0,1,1,5,7,7,12,4,0,0,14,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,6,6,3,4,3,3,4.75,4.75,3.5,4.3333335,3.5,3.5,3.8916667,Prefeitura Municipal de Malacacheta - MG,MG,matched (3)
3139250,0,0,0,1,1,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,2.25,2.25,1,1,1,1.8333334,1.3916667,Prefeitura Municipal de Mamonas - MG,MG,matched (3)
3139300,1,1,1,1,1,0,0,1,2,3,0,15,12,0,0,12,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,5,5,5,4,3,5,4.125,4.125,5.1666665,4.3333335,3.5,5.1666665,4.6416664,Prefeitura Municipal de Manga - MG,MG,matched (3)
3139409,1,1,1,1,1,1,1,1,14,1,8,11,15,12,2,15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,8,8,6,6,3,5,6,6,6,6,3.5,5.1666665,5.6333332,Prefeitura Municipal de Manhuaçu - MG,MG,matched (3)
3139508,1,1,1,1,1,1,0,1,5,8,8,14,12,3,0,10,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,7,7,6,2,1,3,5.375,5.375,6,2.6666667,1.8333334,3.5,4.75,,,master only (1)
3139607,1,0,1,1,1,1,1,1,5,0,3,13,13,0,0,6,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,5,5,5,4,2,2,4.125,4.125,5.1666665,4.3333335,2.6666667,2.6666667,4.2750001,Prefeitura Municipal de Mantena - MG,MG,matched (3)
3139706,1,0,1,1,1,0,0,1,2,0,0,11,12,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,1,4,2,3.5,3.5,2.6666667,1.8333334,4.3333335,2.6666667,2.9583335,Prefeitura Municipal de Maravilhas - MG,MG,matched (3)
3139805,1,1,1,1,1,0,0,1,4,1,1,4,2,0,0,5,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,6,6,5,5,5,5,4.75,4.75,5.1666665,5.1666665,5.1666665,5.1666665,5.0666666,Prefeitura Municipal de Mar de Espanha - MG,MG,matched (3)
3139904,1,1,1,1,1,0,0,1,7,6,6,10,12,0,0,10,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,6,6,2,4,1,1,4.75,4.75,2.6666667,4.3333335,1.8333334,1.8333334,3.1666667,Prefeitura Municipal de Maria da Fé - MG,MG,matched (3)
3140001,1,1,1,1,1,1,1,1,0,12,12,15,12,0,2,12,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,6,6,6,4,2,2,4.75,4.75,6,4.3333335,2.6666667,2.6666667,4.7833333,Prefeitura Municipal de Mariana - MG,MG,matched (3)
3140100,0,0,1,1,1,1,1,1,0,0,6,5,8,0,0,6,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,4,4,3,3,1,1,3.5,3.5,3.5,3.5,1.8333334,1.8333334,3.1333334,Prefeitura Municipal de Marilac - MG,MG,matched (3)
3140159,1,1,1,1,1,0,1,1,3,4,4,14,17,0,7,16,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,7,7,4,5,3,4,5.375,5.375,4.3333335,5.1666665,3.5,4.3333335,4.5833335,Prefeitura Municipal de Mário Campos - MG,MG,matched (3)
3140209,0,1,0,1,1,0,0,1,0,1,0,4,3,0,0,3,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,4,4,3,3,1,3,3.5,3.5,3.5,3.5,1.8333334,3.5,3.3166666,Prefeitura Municipal de Maripá de Minas - MG,MG,matched (3)
3140308,1,0,1,1,1,0,0,1,6,0,8,11,8,0,0,6,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,5,5,4,3,2,4,4.125,4.125,4.3333335,3.5,2.6666667,4.3333335,4.0083332,Prefeitura Municipal de Marliéria - MG,MG,matched (3)
3140407,1,1,1,1,1,0,0,1,0,0,0,6,12,0,0,6,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,3,3,4,4,4,4,2.875,2.875,4.3333335,4.3333335,4.3333335,4.3333335,3.9833333,Prefeitura Municipal de Marmelópolis - MG,MG,matched (3)
3140506,1,1,0,1,1,0,0,1,2,4,0,11,12,0,0,12,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,5,5,3,3,2,2,4.125,4.125,3.5,3.5,2.6666667,2.6666667,3.4666667,Prefeitura Municipal de Martinho Campos - MG,MG,matched (3)
3140530,1,1,1,1,1,0,0,0,3,6,6,11,7,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,5,5,4,0,0,1,4.125,4.125,4.3333335,1,1,1.8333334,3.2750001,Prefeitura Municipal de Martins Soares - MG,MG,matched (3)
3140555,1,1,1,1,1,0,0,1,3,4,4,5,3,0,0,5,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,6,6,2,4,2,5,4.75,4.75,2.6666667,4.3333335,2.6666667,5.1666665,3.625,Prefeitura Municipal de Mata Verde - MG,MG,matched (3)
3140605,1,0,1,1,1,0,0,1,3,0,3,8,12,0,0,12,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,5,5,4,3,0,2,4.125,4.125,4.3333335,3.5,1,2.6666667,3.6416667,Prefeitura Municipal de Materlândia - MG,MG,matched (3)
3140704,1,0,1,1,1,0,0,1,5,0,3,12,7,0,0,12,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,5,5,4,4,1,3,4.125,4.125,4.3333335,4.3333335,1.8333334,3.5,3.9166667,Prefeitura Municipal de Mateus Leme - MG,MG,matched (3)
3140803,1,1,1,1,1,1,0,1,2,6,6,12,15,0,0,15,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,6,6,5,3,2,2,4.75,4.75,5.1666665,3.5,2.6666667,2.6666667,4.3333335,Prefeitura Municipal de Matias Barbosa - MG,MG,matched (3)
3140852,1,1,0,1,1,0,0,1,0,4,0,13,10,0,0,5,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,4,4,3,4,1,1,3.5,3.5,3.5,4.3333335,1.8333334,1.8333334,3.2250001,Prefeitura Municipal de Matias Cardoso - MG,MG,matched (3)
3140902,1,1,0,1,1,0,0,1,2,6,0,12,9,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,5,4,4,3,3,2,4.125,3.5,4.3333335,3.5,3.5,2.6666667,3.8416667,Prefeitura Municipal de Matipó - MG,MG,matched (3)
3141009,1,1,0,1,1,0,0,1,6,4,0,12,11,0,0,6,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,5,5,4,1,1,2,4.125,4.125,4.3333335,1.8333334,1.8333334,2.6666667,3.5500002,Prefeitura Municipal de Mato Verde - MG,MG,matched (3)
3141108,1,1,1,1,1,0,0,1,1,0,4,12,18,0,0,14,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,5,5,5,1,0,0,4.125,4.125,5.1666665,1.8333334,1,1,3.6333332,Prefeitura Municipal de Matozinhos - MG,MG,matched (3)
3141207,1,0,1,1,1,1,0,0,5,0,12,10,12,2,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,5,5,3,3,2,3,4.125,4.125,3.5,3.5,2.6666667,3.5,3.5583334,Prefeitura Municipal de Matutina - MG,MG,matched (3)
3141306,0,0,1,1,1,0,0,1,0,0,1,12,12,0,0,12,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,4,4,2,1,1,1,3.5,3.5,2.6666667,1.8333334,1.8333334,1.8333334,2.5916667,Prefeitura Municipal de Medeiros - MG,MG,matched (3)
3141405,1,1,1,1,1,0,1,1,5,6,6,12,15,0,7,15,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,7,7,4,0,3,3,5.375,5.375,4.3333335,1,3.5,3.5,4.0333333,Prefeitura Municipal de Medina - MG,MG,matched (3)
3141504,1,0,1,1,1,1,0,1,0,0,4,12,6,0,0,4,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,4,4,5,4,2,2,3.5,3.5,5.1666665,4.3333335,2.6666667,2.6666667,4.125,Prefeitura Municipal de Mendes Pimentel - MG,MG,matched (3)
3141603,1,1,1,1,1,0,0,1,3,4,4,12,15,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,6,5,5,3,1,3,4.75,4.125,5.1666665,3.5,1.8333334,3.5,4.2583332,Prefeitura Municipal de Mercês - MG,MG,matched (3)
3141702,1,0,0,1,1,1,0,1,4,0,0,12,10,4,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,5,5,2,0,0,4,4.125,4.125,2.6666667,1,1,4.3333335,2.8333335,Prefeitura Municipal de Mesquita - MG,MG,matched (3)
3141801,1,0,1,1,1,0,1,1,8,0,10,12,10,0,0,14,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,5,5,4,3,1,4,4.125,4.125,4.3333335,3.5,1.8333334,4.3333335,3.9166667,Prefeitura Municipal de Minas Novas - MG,MG,matched (3)
3141900,1,1,1,1,1,0,0,1,2,6,4,8,12,0,0,12,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,6,6,5,2,2,2,4.75,4.75,5.1666665,2.6666667,2.6666667,2.6666667,4.2416668,Prefeitura Municipal de Minduri - MG,MG,matched (3)
3142007,0,0,0,1,1,1,0,1,0,0,0,17,12,10,0,12,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,4,4,3,2,1,3,3.5,3.5,3.5,2.6666667,1.8333334,3.5,3.2249999,Prefeitura Municipal de Mirabela - MG,MG,matched (3)
3142106,1,1,1,1,1,0,0,1,4,6,6,10,12,0,0,12,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,6,6,5,4,1,1,4.75,4.75,5.1666665,4.3333335,1.8333334,1.8333334,4.2416668,Prefeitura Municipal de Miradouro - MG,MG,matched (3)
3142205,1,1,1,1,1,0,0,1,6,6,6,13,6,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,6,6,5,4,4,4,4.75,4.75,5.1666665,4.3333335,4.3333335,4.3333335,4.7916665,Prefeitura Municipal de Miraí - MG,MG,matched (3)
3142254,1,0,1,1,1,0,0,1,4,0,3,6,16,0,0,5,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,5,5,4,2,3,3,4.125,4.125,4.3333335,2.6666667,3.5,3.5,3.9166667,Prefeitura Municipal de Miravânia - MG,MG,matched (3)
3142304,1,1,1,1,1,0,0,1,0,4,9,10,11,0,0,4,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,5,5,4,2,1,1,4.125,4.125,4.3333335,2.6666667,1.8333334,1.8333334,3.5500002,Prefeitura Municipal de Moeda - MG,MG,matched (3)
3142403,1,0,1,1,1,0,0,1,2,0,2,12,6,0,0,8,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,5,5,4,3,1,2,4.125,4.125,4.3333335,3.5,1.8333334,2.6666667,3.7333333,Prefeitura Municipal de Moema - MG,MG,matched (3)
3142502,1,1,1,1,1,0,0,1,4,3,3,7,4,0,0,6,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,6,6,4,3,1,4,4.75,4.75,4.3333335,3.5,1.8333334,4.3333335,4.0666666,Prefeitura Municipal de Monjolos - MG,MG,matched (3)
3142601,0,1,0,1,1,0,0,0,0,2,0,18,6,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,3,2,2,1,1,2.875,2.875,2.6666667,2.6666667,1.8333334,1.8333334,2.5333333,Prefeitura Municipal de Monsenhor Paulo - MG,MG,matched (3)
3142700,0,0,0,1,1,0,0,1,0,0,0,9,11,0,0,7,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3,3,2,2,2,1,2.875,2.875,2.6666667,2.6666667,2.6666667,1.8333334,2.625,Prefeitura Municipal de Montalvânia - MG,MG,matched (3)
3142809,1,0,1,1,1,0,0,1,3,0,6,14,7,0,0,12,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,5,5,2,3,1,2,4.125,4.125,2.6666667,3.5,1.8333334,2.6666667,3.0166667,Prefeitura Municipal de Monte Alegre de Minas - MG,MG,matched (3)
3142908,1,0,1,1,1,1,0,1,1,0,1,12,12,6,0,12,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,6,6,4,3,3,2,4.75,4.75,4.3333335,3.5,3.5,2.6666667,4.0666666,Prefeitura Municipal de Monte Azul - MG,MG,matched (3)
3143005,1,1,1,1,1,0,0,1,3,4,0,14,12,0,0,6,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,5,5,4,3,1,1,4.125,4.125,4.3333335,3.5,1.8333334,1.8333334,3.6416667,Prefeitura Municipal de Monte Belo - MG,MG,matched (3)
3143104,1,1,1,1,1,1,0,1,4,5,5,12,12,5,0,12,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,7,7,5,6,2,3,5.375,5.375,5.1666665,6,2.6666667,3.5,4.8499999,Prefeitura Municipal de Monte Carmelo - MG,MG,matched (3)
3143153,1,1,0,1,1,0,0,1,3,5,0,8,8,0,0,5,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,5,5,4,2,2,3,4.125,4.125,4.3333335,2.6666667,2.6666667,3.5,3.825,Prefeitura Municipal de Monte Formoso - MG,MG,matched (3)
